TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
6040,913,2024,5,Family,242,4.0
6041,906,2024,1,Couples,52,4.0
6042,2219,2024,1,Solo,135,5.0
6043,437,2021,7,Family,46,4.0
6044,2298,2022,3,Friends,202,5.0
6045,1911,2021,11,Business,350,4.0
6046,2644,2023,11,Friends,184,4.0
6047,760,2023,12,Business,999999,3.0
6048,1464,2022,6,Family,226,4.0
6049,152,2023,5,Family,3,4.0
6050,2734,2021,1,Friends,326,4.0
6051,1984,2023,3,Couples,182,4.0
6052,1813,2023,3,Family,272,4.0
6053,2178,2024,7,Couples,339,4.0
6054,812,2023,1,couples,294,4.0
6055,1767,2024,1,Friends,326,
6056,2398,2023,2,Family,141,5.0
6057,294,2024,9,Business,347,5.0
6058,2881,2024,6,Business,2,4.0
6059,2667,2023,4,Friends,143,5.0
6060,2889,2023,7,Family,209,5.0
6061,2413,2023,12,Solo,311,5.0
6062,841,2021,10,Business,52,3.0
6063,1701,2023,4,Friends,254,4.0
6064,394,2022,3,Solo,249,4.0
6065,2246,2024,10,Business,322,4.0
6066,507,2020,5,Couples,326,
6067,2582,2022,5,Business,172,5.0
6068,724,2024,7,Couples,50,5.0
6069,537,2022,5,,318,4.0
6070,225,2023,8,Business,131,4.0
6071,2108,2021,6,Friends,238,5.0
6072,636,2021,10,Family,203,4.0
6073,667,2021,12,Family,37,5.0
6074,572,2021,1,Friends,2,4.0
6075,878,2021,11,Friends,50,5.0
6076,2844,2023,5,Couples,80,5.0
6077,1397,2024,3,Family,118,4.0
6078,760,2022,3,Couples,59,5.0
6079,572,2023,3,,326,4.0
6080,78,2022,12,Family,195,5.0
6081,1013,2023,12,Family,98,4.0
6082,359,2024,8,Business,46,4.0
6083,108,2022,5,Couples,181,5.0
6084,343,2023,10,Family,251,3.0
6085,922,2023,3,Solo,293,5.0
6086,2234,2024,2,Friends,240,4.0
6087,221,2024,6,Family,229,5.0
6088,1996,2024,2,Solo,259,4.0
6089,1806,2024,7,Solo,33,3.0
6090,2635,2024,9,Couples,241,5.0
6091,627,2023,7,Friends,52,3.0
6092,2368,2023,2,Family,40,5.0
6093,2580,2024,5,Family,258,5.0
6094,2925,2023,7,Business,350,3.0
6095,2413,2024,11,Family,108,5.0
6096,410,2022,9,Couples,143,5.0
6097,2858,2023,6,Couples,215,5.0
6098,2421,2021,5,Family,999999,4.0
6099,669,2020,5,Family,238,4.0
6100,553,2024,7,Couples,264,3.0
6101,2826,2023,8,Couples,118,5.0
6102,516,2022,5,Solo,141,5.0
6103,2307,2021,1,Business,308,5.0
6104,1129,2022,10,Couples,22,3.0
6105,2153,2024,4,friends,195,5.0
6106,301,2022,6,Business,45,4.0
6107,2156,2023,9,Family,18,4.0
6108,1479,2020,10,Family,22,5.0
6109,2698,2024,4,Solo,165,5.0
6110,646,2023,9,Solo,230,4.0
6111,356,2020,5,Friends,46,4.0
6112,664,2023,5,Friends,173,4.0
6113,253,2021,7,Family,339,5.0
6114,2938,2021,2,Family,217,5.0
6115,406,2022,3,Family,2,4.0
6116,669,2023,10,Family,67,2.0
6117,2413,2024,1,Couples,21,5.0
6118,727,2022,5,Family,223,5.0
6119,669,2024,5,Family,257,5.0
6120,1970,2024,7,Couples,292,3.0
6121,1115,2022,1,Friends,22,5.0
6122,2489,2023,2,Business,240,5.0
6123,1857,2023,1,Solo,159,3.0
6124,824,2024,1,Family,325,4.0
6125,1756,2024,8,Family,184,5.0
6126,2582,2024,9,Couples,143,5.0
6127,1011,2021,4,Family,346,5.0
6128,2189,2023,6,Friends,59,5.0
6129,1155,2021,12,Family,55,4.0
6130,1576,2021,12,Family,320,
6131,2182,2024,8,Family,326,4.0
6132,195,2022,9,Couples,86,5.0
6133,1296,2021,11,  Couples ,88,3.0
6134,312,2020,2,Solo,326,5.0
6135,2156,2021,4,Friends,59,4.0
6136,1773,2023,6,Couples,50,5.0
6137,926,2022,4,Solo,148,2.0
6138,247,2024,4,Friends,50,4.0
6139,2784,2024,6,Family,61,2.0
6140,913,2021,2,Family,52,3.0
6141,781,2021,7,Solo,52,3.0
6142,335,2023,2,Friends,230,5.0
6143,1689,2024,2,Couples,12,5.0
6144,760,2023,6,Solo,22,3.0
6145,2512,2024,7,Friends,198,5.0
6146,2009,2024,7,Couples,52,4.0
6147,15,2021,9,Couples,50,4.0
6148,1660,2023,6,Business,68,4.0
6149,693,2023,10,Friends,326,4.0
6150,61,2023,1,Friends,131,4.0
6151,1801,2024,12,Family,178,4.0
6152,669,2024,8,Business,186,5.0
6153,2695,2024,4,Family,71,3.0
6154,1677,2022,5,Friends,300,4.0
6155,669,2023,4,FAMILY,337,4.0
6156,2938,2022,9,Business,150,5.0
6157,1589,2022,2,Family,349,4.0
6158,554,2023,9,Business,25,4.0
6159,1501,2020,7,Couples,289,4.0
6160,2882,2023,2,Family,267,5.0
6161,1181,2022,11,Solo,195,5.0
6162,1185,2022,11,FAMILY,289,4.0
6163,1316,2022,12,Family,332,3.0
6164,791,2024,10,,2,5.0
6165,543,2022,11,Couples,56,4.0
6166,1694,2024,6,Family,326,5.0
6167,2678,2022,8,Couples,161,4.0
6168,2188,2020,5,Friends,277,5.0
6169,315,2022,2,Family,237,5.0
6170,1119,2020,12,Family,346,4.0
6171,19,2021,6,Couples,103,5.0
6172,884,2024,5,Friends,108,5.0
6173,1965,2024,9,  Couples ,313,4.0
6174,829,2024,4,Business,264,2.0
6175,2507,2024,7,Friends,22,5.0
6176,1374,2021,10,Couples,238,4.0
6177,1965,2024,4,Friends,314,5.0
6178,2644,2023,3,Family,87,4.0
6179,2009,2024,4,Business,72,3.0
6180,2687,2022,6,Family,9,5.0
6181,2413,2024,9,Family,101,5.0
6182,1660,2023,5,Couples,22,4.0
6183,850,2021,6,Couples,335,4.0
6184,854,2024,7,Business,225,5.0
6185,2608,2023,7,Family,332,5.0
6186,180,2023,10,Solo,237,5.0
6187,2845,2020,7,Couples,78,5.0
6188,926,2024,3,Family,195,5.0
6189,2198,2023,7,Family,265,3.0
6190,936,2021,5,Couples,133,5.0
6191,2861,2022,8,Family,24,4.0
6192,143,2020,7,Friends,320,4.0
6193,985,2022,1,Business,114,4.0
6194,2582,2021,1,Business,326,4.0
6195,777,2022,2,Solo,265,4.0
6196,781,2020,11,Family,52,3.0
6197,2693,2021,9,Family,77,3.0
6198,2476,2023,3,Couples,76,5.0
6199,347,2024,4,Business,52,4.0
6200,1697,2020,1,Friends,172,4.0
6201,672,2023,9,Friends,74,5.0
6202,669,2024,8,Business,257,5.0
6203,1795,2024,11,Couples,314,4.0
6204,410,2023,4,Friends,56,4.0
6205,1346,2020,5,Family,181,4.0
6206,752,2022,3,Friends,330,4.0
6207,2541,2022,9,Couples,50,4.0
6208,1620,2021,7,Friends,282,4.0
6209,669,2022,4,Family,66,4.0
6210,2787,2023,7,Couples,999999,5.0
6211,2450,2023,4,Family,202,4.0
6212,760,2023,12,Family,326,4.0
6213,2886,2024,2,Family,22,4.0
6214,761,2023,2,Solo,326,3.0
6215,834,2024,11,Business,165,3.0
6216,1070,2023,11,Friends,97,4.0
6217,552,2020,1,Friends,96,4.0
6218,2024,2021,8,Solo,96,4.0
6219,1632,2024,10,Business,95,4.0
6220,2678,2024,12,Friends,307,4.0
6221,724,2022,11,Solo,143,5.0
6222,572,2023,4,Family,326,5.0
6223,987,2024,11,Family,50,5.0
6224,481,2020,4,Family,243,5.0
6225,2858,2022,7,Friends,133,5.0
6226,2132,2022,3,Business,237,4.0
6227,2376,2022,2,Business,52,5.0
6228,2230,2023,8,Couples,326,5.0
6229,724,2023,10,Friends,25,4.0
6230,469,2024,6,Couples,50,5.0
6231,1200,2020,1,Couples,348,5.0
6232,2471,2024,10,Couples,264,3.0
6233,937,2024,9,Family,267,5.0
6234,36,2024,12,Family,46,4.0
6235,1931,2023,9,Family,8,5.0
6236,669,2024,1,Friends,74,4.0
6237,1576,2022,5,Family,209,4.0
6238,59,2021,7,Family,31,3.0
6239,1475,2022,10,Family,118,5.0
6240,1099,2022,9,Couples,131,5.0
6241,2628,2023,9,Family,326,3.0
6242,2147,2024,3,Business,277,4.0
6243,141,2023,1,Business,143,5.0
6244,2345,2020,10,FAMILY,172,4.0
6245,2353,2023,1,Business,50,3.0
6246,1942,2023,8,Couples,326,5.0
6247,2799,2024,11,business,229,5.0
6248,2408,2021,7,Couples,320,5.0
6249,669,2024,3,Business,268,5.0
6250,1061,2022,11,Friends,250,4.0
6251,985,2021,9,Family,178,4.0
6252,1463,2023,4,Friends,181,5.0
6253,2861,2024,10,Family,130,4.0
6254,1795,2020,12,Business,264,4.0
6255,904,2021,11,Friends,272,4.0
6256,2845,2023,6,Friends,63,5.0
6257,2068,2022,1,Friends,304,4.0
6258,760,2024,1,Friends,179,4.0
6259,2721,2024,5,Friends,253,4.0
6260,972,2020,3,Family,173,5.0
6261,1497,2021,12,Business,206,4.0
6262,1381,2020,11,Solo,278,2.0
6263,2778,2021,11,Friends,52,4.0
6264,760,2020,6,Friends,295,5.0
6265,951,2024,7,Family,107,5.0
6266,1931,2024,8,Business,201,3.0
6267,2650,2023,9,Business,227,4.0
6268,378,2022,9,Couples,326,5.0
6269,669,2023,7,Solo,35,4.0
6270,2858,2022,12,Family,153,4.0
6271,2307,2024,7,Family,87,5.0
6272,978,2022,5,Friends,150,5.0
6273,985,2024,11,Couples,271,
6274,1344,2023,9,Solo,144,5.0
6275,1979,2022,9,Business,227,4.0
6276,1649,2023,6,Solo,280,3.0
6277,2304,2023,11,Couples,197,4.0
6278,180,2024,6,Couples,237,5.0
6279,2440,2021,1,  Couples ,36,
6280,188,2021,3,Friends,267,5.0
6281,2631,2021,8,Couples,326,5.0
6282,166,2024,9,Family,289,4.0
6283,421,2024,2,Family,143,4.0
6284,608,2021,4,Family,135,5.0
6285,671,2022,11,Couples,52,3.0
6286,1120,2023,9,Couples,143,5.0
6287,1913,2020,7,Business,88,4.0
6288,2672,2022,11,Solo,238,4.0
6289,1518,2020,6,FAMILY,55,5.0
6290,1533,2021,6,Business,3,3.0
6291,924,2022,7,Friends,303,4.0
6292,2396,2023,8,Family,248,4.0
6293,361,2024,1,Business,66,4.0
6294,865,2020,6,Family,293,5.0
6295,318,2023,2,Business,302,3.0
6296,669,2024,3,Solo,104,2.0
6297,1714,2022,7,Couples,149,5.0
6298,415,2024,1,Friends,101,4.0
6299,333,2022,3,Solo,86,0.0
6300,2458,2020,6,Friends,126,2.0
6301,389,2022,9,Couples,209,4.0
6302,1774,2020,11,Solo,254,4.0
6303,985,2023,8,Family,52,4.0
6304,2683,2021,5,Business,176,3.0
6305,2091,2022,5,Couples,320,5.0
6306,190,2022,9,Friends,326,4.0
6307,2681,2020,3,Business,39,4.0
6308,1154,2020,11,Family,254,5.0
6309,855,2023,3,Friends,326,4.0
6310,1973,2022,2,Family,231,5.0
6311,2134,2022,3,Friends,139,4.0
6312,874,2022,1,  Family ,150,5.0
6313,985,2023,5,Couples,309,3.0
6314,519,2023,12,Business,239,3.0
6315,1738,2020,9,Family,266,3.0
6316,2873,2023,12,Friends,311,3.0
6317,1156,2023,7,Solo,149,5.0
6318,2994,2020,12,Friends,49,3.0
6319,596,2023,10,Friends,45,4.0
6320,2376,2021,11,Friends,158,5.0
6321,2793,2024,11,Business,177,4.0
6322,2029,2023,11,Couples,306,5.0
6323,356,2021,10,Friends,42,5.0
6324,926,2023,10,Family,22,4.0
6325,278,2021,9,Friends,255,5.0
6326,1760,2021,6,Friends,332,4.0
6327,2994,2022,5,Business,323,3.0
6328,1038,2022,3,Business,78,5.0
6329,547,2023,5,Business,327,4.0
6330,762,2023,10,Couples,20,0.0
6331,1669,2024,8,Family,279,5.0
6332,1663,2023,2,Family,96,4.0
6333,688,2020,2,Friends,118,4.0
6334,2233,2023,5,Family,113,3.0
6335,285,2023,12,Family,56,5.0
6336,1814,2024,7,Family,178,5.0
6337,1186,2024,6,,221,5.0
6338,418,2021,4,Couples,202,5.0
6339,1844,2024,11,Family,52,4.0
6340,1974,2022,11,Friends,50,4.0
6341,1230,2022,11,Business,304,2.0
6342,2383,2021,12,Friends,306,5.0
6343,1475,2023,2,Couples,238,5.0
6344,817,2024,3,Friends,188,
6345,2861,2022,11,Couples,326,5.0
6346,2856,2023,4,Family,280,4.0
6347,313,2020,6,Business,326,5.0
6348,2858,2021,1,Family,288,2.0
6349,2304,2023,5,Family,72,3.0
6350,349,2024,8,Friends,56,4.0
6351,1509,2023,6,Family,222,5.0
6352,135,2023,8,Family,143,5.0
6353,1725,2023,10,Friends,111,5.0
6354,2813,2023,7,friends,306,5.0
6355,1023,2024,1,Couples,178,5.0
6356,1475,2021,9,Business,178,4.0
6357,680,2024,3,Family,124,5.0
6358,1568,2022,1,Friends,76,5.0
6359,2404,2024,11,Business,350,3.0
6360,669,2022,11,Family,74,4.0
6361,1618,2022,8,Couples,322,4.0
6362,985,2024,1,Family,52,4.0
6363,2230,2022,5,  Family ,289,5.0
6364,2074,2022,7,Couples,174,2.0
6365,2063,2023,11,Family,143,5.0
6366,1049,2023,6,Business,306,5.0
6367,1756,2021,5,Friends,22,5.0
6368,1903,2024,6,,5,4.0
6369,2003,2023,4,Business,52,4.0
6370,1685,2024,6,Business,22,4.0
6371,2582,2021,5,Business,326,5.0
6372,733,2022,12,Family,50,5.0
6373,183,2024,3,  Friends ,296,4.0
6374,2889,2021,3,Couples,248,
6375,196,2024,3,Couples,2,3.0
6376,2708,2022,6,Solo,85,4.0
6377,1790,2023,1,Family,288,4.0
6378,2756,2023,5,Friends,239,4.0
6379,1659,2024,12,Couples,271,5.0
6380,2445,2021,8,Family,312,4.0
6381,2144,2021,12,Family,17,4.0
6382,1518,2022,4,Couples,250,5.0
6383,1005,2022,2,Couples,18,5.0
6384,12,2023,5,Family,326,4.0
6385,743,2021,3,family,199,3.0
6386,2860,2022,10,Couples,97,5.0
6387,781,2021,2,Friends,52,3.0
6388,2234,2024,2,Solo,254,4.0
6389,1475,2024,2,Family,247,4.0
6390,885,2024,11,Business,46,3.0
6391,2974,2022,9,Family,320,
6392,172,2024,5,Family,34,5.0
6393,1701,2024,6,Solo,294,5.0
6394,1316,2024,12,Family,27,3.0
6395,247,2021,1,Couples,50,4.0
6396,669,2022,7,Business,51,4.0
6397,2046,2024,8,Family,52,3.0
6398,354,2021,2,Solo,294,4.0
6399,2398,2022,8,Family,246,5.0
6400,1823,2022,11,Couples,338,4.0
6401,334,2022,5,Business,88,5.0
6402,822,2022,9,FRIENDS,65,4.0
6403,459,2024,11,Family,52,4.0
6404,2381,2024,10,Family,265,5.0
6405,1535,2021,9,Friends,103,5.0
6406,12,2023,6,Business,223,4.0
6407,1576,2024,12,Family,151,5.0
6408,1394,2023,7,Business,194,4.0
6409,1874,2024,7,Family,326,4.0
6410,135,2022,14,Friends,88,3.0
6411,138,2021,8,Family,270,5.0
6412,985,2024,12,Family,92,4.0
6413,2029,2021,10,Friends,56,5.0
6414,1953,2023,11,Friends,276,5.0
6415,788,2023,9,Family,346,4.0
6416,669,2023,1,Friends,103,5.0
6417,2010,2024,10,Family,141,5.0
6418,109,2022,7,Couples,88,5.0
6419,1629,2023,7,Business,48,4.0
6420,1180,2022,7,Family,999999,4.0
6421,718,2020,10,Couples,329,5.0
6422,1514,2023,7,Family,326,5.0
6423,669,2023,5,Family,303,4.0
6424,1659,2022,10,Friends,326,4.0
6425,491,2021,10,Couples,237,4.0
6426,1129,2020,12,Friends,140,5.0
6427,1475,2022,6,Couples,74,5.0
6428,128,2024,9,Family,289,4.0
6429,1784,2022,10,Family,259,4.0
6430,2231,2024,9,Solo,172,5.0
6431,2870,2020,2,Solo,232,4.0
6432,669,2022,6,Business,238,5.0
6433,669,2021,5,Couples,151,4.0
6434,876,2022,11,Family,166,5.0
6435,2663,2024,6,Solo,100,4.0
6436,1135,2024,6,Couples,35,4.0
6437,868,2020,10,Family,25,5.0
6438,2203,2020,5,Family,150,5.0
6439,148,2023,5,Friends,59,5.0
6440,1600,2020,10,Family,27,5.0
6441,1276,2022,9,Business,50,5.0
6442,1823,2024,9,Solo,50,3.0
6443,2171,2023,1,Business,264,3.0
6444,926,2024,12,Friends,178,4.0
6445,1850,2024,7,Family,19,5.0
6446,1518,2022,2,solo,61,4.0
6447,445,2022,9,Business,24,5.0
6448,2633,2022,7,Couples,131,5.0
6449,2248,2022,11,Business,99,3.0
6450,2769,2023,6,Business,45,3.0
6451,2141,2023,6,Friends,96,4.0
6452,724,2022,12,Couples,167,4.0
6453,1201,2022,4,Couples,17,5.0
6454,1072,2024,7,Business,52,3.0
6455,140,2023,6,Couples,193,4.0
6456,1148,2022,4,Business,94,3.0
6457,976,2021,8,Family,167,4.0
6458,15,2024,4,Friends,344,4.0
6459,2516,2023,12,Business,52,5.0
6460,481,2024,10,Solo,326,4.0
6461,1452,2024,13,Solo,5,5.0
6462,2335,2024,4,Friends,136,5.0
6463,1767,2024,3,Family,85,4.0
6464,571,2023,8,Friends,293,5.0
6465,1797,2023,2,Couples,350,4.0
6466,2257,2023,7,Couples,223,4.0
6467,2544,2020,6,Couples,181,4.0
6468,923,2023,11,Family,191,4.0
6469,132,2021,4,Family,3,3.0
6470,1774,2020,1,Friends,259,5.0
6471,675,2024,1,Couples,44,3.0
6472,2320,2022,6,Family,308,5.0
6473,2002,2023,12,Solo,326,4.0
6474,2304,2020,9,Friends,127,3.0
6475,2897,2022,6,Solo,24,5.0
6476,1708,2023,8,Family,134,4.0
6477,2711,2021,3,,303,2.0
6478,1868,2022,9,Family,132,5.0
6479,615,2022,4,Family,199,4.0
6480,2389,2020,10,Couples,326,5.0
6481,2045,2024,3,Family,85,5.0
6482,2932,2022,8,Business,235,4.0
6483,724,2024,4,Family,67,3.0
6484,950,2024,1,Friends,332,4.0
6485,2446,2024,5,Couples,287,5.0
6486,205,2022,1,Friends,169,4.0
6487,1843,2023,4,Solo,164,3.0
6488,1545,2023,4,Friends,28,5.0
6489,568,2024,8,Friends,151,5.0
6490,553,2020,6,Solo,302,4.0
6491,2413,2020,9,Friends,286,
6492,62,2024,5,Solo,52,4.0
6493,2228,2024,9,Friends,326,4.0
6494,2178,2024,2,Friends,25,5.0
6495,1896,2023,10,Family,326,4.0
6496,1146,2024,9,Family,143,5.0
6497,112,2021,7,Business,56,4.0
6498,2403,2023,5,Business,265,4.0
6499,414,2023,1,Business,294,4.0
6500,794,2022,3,Family,349,4.0
6501,2858,2023,2,Family,289,3.0
6502,868,2022,1,Family,339,4.0
6503,751,2024,8,Business,326,5.0
6504,2913,2024,9,Friends,326,4.0
6505,279,2023,8,Friends,147,5.0
6506,538,2020,11,Family,50,4.0
6507,1226,2023,5,Couples,320,5.0
6508,2344,2022,10,Family,50,5.0
6509,2644,2022,3,Family,87,5.0
6510,2253,2021,2,Solo,76,5.0
6511,2923,2024,5,Business,168,4.0
6512,67,2024,2,Business,97,4.0
6513,1802,2023,1,Couples,223,5.0
6514,385,2021,11,Couples,229,5.0
6515,2734,2023,10,Friends,284,4.0
6516,2822,2022,7,Friends,336,5.0
6517,873,2020,1,Couples,233,4.0
6518,2466,2023,2,Family,68,4.0
6519,1838,2021,11,Family,18,4.0
6520,332,2022,8,Friends,226,5.0
6521,1763,2023,7,Friends,190,4.0
6522,2923,2024,4,Friends,59,5.0
6523,885,2024,4,Couples,138,5.0
6524,5,2022,10,Couples,146,5.0
6525,2927,2023,11,Friends,172,5.0
6526,1154,2023,3,Couples,245,4.0
6527,1202,2023,2,Solo,237,5.0
6528,2111,2024,3,Couples,161,4.0
6529,1767,2020,9,Family,71,5.0
6530,869,2024,4,Friends,199,5.0
6531,331,2023,6,Friends,326,5.0
6532,2464,2020,11,Friends,330,5.0
6533,1396,2023,3,Family,342,4.0
6534,1971,2024,5,Family,298,5.0
6535,2565,2023,8,Solo,264,3.0
6536,72,2023,3,Couples,195,5.0
6537,2559,2021,7,Couples,326,5.0
6538,2234,2024,2,Family,308,4.0
6539,2858,2024,2,Couples,56,3.0
6540,695,2022,2,Friends,254,5.0
6541,926,2022,7,Solo,195,5.0
6542,1935,2021,5,Family,181,5.0
6543,2784,2020,5,Business,138,3.0
6544,2980,2023,3,Couples,205,4.0
6545,1156,2023,11,Family,255,3.0
6546,1560,2021,1,Family,208,3.0
6547,573,2021,10,Friends,305,5.0
6548,2046,2023,1,Friends,12,3.0
6549,2496,2023,12,Couples,260,5.0
6550,2386,2021,4,Solo,326,5.0
6551,977,2022,1,Couples,326,9.0
6552,2889,2024,5,FAMILY,163,5.0
6553,396,2020,3,Business,161,5.0
6554,1424,2022,3,Friends,130,4.0
6555,1620,2021,1,Family,35,5.0
6556,1550,2024,8,Business,297,3.0
6557,2257,2020,6,Family,71,4.0
6558,1780,2021,10,Couples,50,4.0
6559,250,2020,11,Friends,258,3.0
6560,606,2024,8,Couples,35,5.0
6561,1533,2023,6,Family,289,4.0
6562,2048,2023,3,Family,300,4.0
6563,1489,2022,11,Friends,251,4.0
6564,985,2022,9,Couples,52,4.0
6565,177,2020,5,Friends,59,5.0
6566,2338,2020,12,Friends,50,3.0
6567,1438,2023,9,Friends,230,5.0
6568,1557,2023,2,Business,330,4.0
6569,1341,2023,5,Couples,183,3.0
6570,760,2021,4,Business,220,4.0
6571,785,2023,11,Family,223,5.0
6572,207,2020,9,  Family ,50,5.0
6573,2091,2020,1,Business,90,4.0
6574,771,2023,2,Couples,326,4.0
6575,855,2020,1,Couples,326,5.0
6576,2984,2024,2,Family,290,5.0
6577,1069,2024,11,Family,167,5.0
6578,1475,2023,8,Couples,276,5.0
6579,1071,2024,11,Couples,145,4.0
6580,829,2022,3,friends,94,5.0
6581,20,2022,9,Friends,22,3.0
6582,2544,2023,1,Business,32,3.0
6583,1358,2021,5,Couples,88,5.0
6584,2140,2024,3,Family,195,4.0
6585,2881,2021,6,Business,25,4.0
6586,12,2021,5,Business,165,4.0
6587,1983,2020,3,Couples,267,4.0
6588,389,2021,5,Family,218,4.0
6589,1304,2024,5,Friends,202,3.0
6590,2515,2023,1,  Couples ,293,5.0
6591,227,2023,7,Couples,150,4.0
6592,2970,2022,10,Friends,326,5.0
6593,1700,2024,5,Couples,289,3.0
6594,1101,2022,7,Friends,153,5.0
6595,79,2021,11,Friends,52,4.0
6596,1715,2023,4,Family,265,5.0
6597,1426,2024,11,Couples,153,4.0
6598,669,2022,2,Solo,60,3.0
6599,1410,2024,6,Solo,234,5.0
6600,48,2023,7,Business,123,4.0
6601,2998,2023,8,Couples,292,4.0
6602,945,2023,3,Friends,85,2.0
6603,1384,2022,6,Business,166,4.0
6604,2335,2024,10,Family,132,5.0
6605,2112,2023,8,Family,323,4.0
6606,2655,2024,7,Couples,176,5.0
6607,2844,2024,12,Friends,56,4.0
6608,648,2024,3,Business,326,3.0
6609,1090,2020,10,Solo,330,4.0
6610,2023,2022,10,Family,126,3.0
6611,172,2023,3,Family,337,5.0
6612,2130,2021,3,Friends,173,4.0
6613,17,2023,2,Couples,275,2.0
6614,2737,2020,9,Friends,80,5.0
6615,2134,2021,6,Solo,52,4.0
6616,1660,2024,12,Family,143,5.0
6617,1199,2024,7,Family,140,4.0
6618,2965,2022,1,Friends,48,4.0
6619,2190,2023,9,Business,37,5.0
6620,2413,2023,4,Family,234,5.0
6621,2457,2021,4,Friends,110,5.0
6622,88,2023,2,Friends,17,2.0
6623,180,2024,9,Family,148,2.0
6624,669,2022,4,Business,50,4.0
6625,1911,2022,3,Friends,50,4.0
6626,1818,2023,6,Business,258,4.0
6627,926,2023,6,Business,61,2.0
6628,2913,2022,1,Family,161,4.0
6629,305,2020,2,Couples,76,5.0
6630,2306,2021,9,Solo,348,5.0
6631,1387,2021,11,Couples,11,5.0
6632,1166,2023,12,Family,160,3.0
6633,102,2023,6,Friends,264,1.0
6634,2158,2024,2,,326,4.0
6635,2299,2023,9,Friends,76,5.0
6636,923,2021,1,Couples,237,5.0
6637,1501,2023,3,Family,31,5.0
6638,1769,2023,3,,235,3.0
6639,1023,2021,2,,52,3.0
6640,1795,2023,3,,85,5.0
6641,1212,2024,7,Family,152,
6642,2620,2024,6,Family,24,5.0
6643,2136,2020,9,Couples,92,5.0
6644,361,2022,4,Family,46,3.0
6645,2391,2022,1,Couples,336,4.0
6646,958,2022,11,family,180,4.0
6647,2823,2024,9,Solo,177,
6648,1766,2023,1,Friends,311,3.0
6649,110,2024,10,Family,124,5.0
6650,2184,2024,3,Solo,52,4.0
6651,432,2024,6,Couples,35,5.0
6652,2615,2023,8,Friends,178,4.0
6653,2858,2024,6,Family,327,2.0
6654,2051,2023,5,Family,156,5.0
6655,1535,2021,3,Family,55,4.0
6656,1760,2023,1,Couples,326,4.0
6657,1199,2023,6,Family,141,5.0
6658,270,2024,6,Couples,35,5.0
6659,2796,2024,9,Family,134,3.0
6660,932,2024,7,  Couples ,293,4.0
6661,903,2020,2,Couples,294,5.0
6662,654,2022,12,Family,298,4.0
6663,2978,2024,11,Friends,344,4.0
6664,2848,2023,4,Business,49,4.0
6665,985,2020,8,Family,60,4.0
6666,760,2024,8,Family,245,3.0
6667,2413,2024,1,Family,341,5.0
6668,1176,2022,10,Family,339,5.0
6669,2899,2023,9,Couples,91,5.0
6670,2703,2022,10,Friends,326,5.0
6671,2260,2023,12,Couples,181,4.0
6672,292,2023,9,Couples,41,4.0
6673,2074,2023,9,Business,2,3.0
6674,2962,2024,3,Couples,321,3.0
6675,1032,2023,9,Family,326,4.0
6676,2633,2023,7,Couples,229,5.0
6677,1139,2021,2,Couples,264,4.0
6678,2913,2024,5,Friends,222,4.0
6679,1910,2024,6,Friends,317,5.0
6680,317,2024,2,Family,101,5.0
6681,1380,2023,7,Couples,69,5.0
6682,172,2024,10,Couples,178,4.0
6683,1101,2024,1,Family,56,4.0
6684,2743,2022,4,Business,182,2.0
6685,693,2023,4,Business,328,3.0
6686,2858,2023,8,Couples,56,4.0
6687,330,2023,2,Couples,225,4.0
6688,1945,2021,6,Friends,326,4.0
6689,2896,2024,3,Family,156,4.0
6690,1911,2022,2,Couples,46,4.0
6691,2694,2023,8,Family,230,5.0
6692,2973,2022,8,Business,181,5.0
6693,1868,2023,4,Friends,96,4.0
6694,2325,2024,2,Couples,114,4.0
6695,129,2021,5,Solo,237,5.0
6696,1192,2024,8,Family,288,4.0
6697,824,2021,8,Couples,282,4.0
6698,2453,2020,1,Family,178,4.0
6699,1990,2024,3,Business,289,3.0
6700,1795,2021,6,Couples,22,4.0
6701,2807,2022,8,Family,178,5.0
6702,287,2022,7,Family,89,4.0
6703,2861,2023,12,Family,71,5.0
6704,334,2022,7,Couples,143,5.0
6705,982,2024,11,Business,52,3.0
6706,1838,2020,8,Family,341,4.0
6707,964,2023,7,Friends,50,4.0
6708,2009,2023,5,Couples,326,5.0
6709,2304,2022,7,Business,311,4.0
6710,2470,2024,10,,322,3.0
6711,605,2024,2,Couples,195,5.0
6712,616,2020,2,Friends,77,4.0
6713,180,2023,4,Family,172,4.0
